Page,Frame,Motor 1,Motor 2,Motor 3,Motor 4,Motor 5,Motor 6,Motor 7,Motor 8,Motor 9,Motor 10,Motor 11,Motor 12,Motor 13,Motor 14,Motor 15,Motor 16,Motor 17,Motor 18
125,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.64,9.38,-46.88,48.93,-73.24,77.93,36.33,-38.96,5.57,8.5
125,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,4.69,7.32,-47.75,46.88,-75,73.54,37.21,-36.91,4.69,7.32
125,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,3.52,6.15,-48.63,47.75,-76.76,75.59,38.09,-37.79,3.52,6.15
125,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.05,4.69,-49.22,48.63,-78.22,77.34,38.67,-38.67,2.05,4.69
125,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-49.8,49.51,-79.39,78.81,39.26,-39.55,0.29,2.93
125,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-50.1,49.8,-79.69,79.39,39.55,-39.84,-1.46,1.17
126 FRT_E_R,10,-61.23,100.78,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-42.19,59.77,-75.59,77.64,47.46,-32.23,-3.22,-0.59
126 FRT_E_R,20,-61.82,100.2,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.98,-2.34,-39.55,58.01,-72.95,77.05,47.75,-33.4,-4.98,-2.34
126 FRT_E_R,30,-62.99,99.02,-68.26,67.97,-14.65,14.36,-45.12,45.12,-6.45,-3.81,-37.5,56.54,-70.31,75.88,47.17,-33.69,-6.45,-3.81
126 FRT_E_R,40,-65.33,96.68,-68.26,67.97,-14.65,14.36,-45.12,45.12,-7.62,-4.98,-36.62,55.66,-68.26,73.83,45.7,-32.81,-7.62,-4.98
126 FRT_E_R,50,-68.55,93.46,-68.26,67.97,-14.65,14.36,-43.95,43.65,-9.96,-3.22,-41.31,54.49,-74.41,72.36,47.17,-32.52,-8.79,-6.15
126 FRT_E_R,60,-72.36,89.65,-68.26,67.97,-14.65,14.36,-40.72,40.43,-13.18,2.05,-52.44,51.86,-86.72,71.48,48.63,-33.98,-10.25,-6.74
126 FRT_E_R,70,-76.46,85.55,-68.26,67.97,-14.65,14.36,-36.33,36.04,-14.06,4.98,-62.4,48.93,-92.29,71.19,44.24,-36.62,-9.96,-6.74
127,10,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-12.89,2.34,-54.2,46,-87.89,71.78,43.65,-36.04,-9.67,-6.45
127,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-9.67,-2.93,-49.22,46.58,-78.22,72.95,38.67,-36.62,-8.79,-5.86
127,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-7.62,-4.98,-47.17,47.46,-73.83,74.71,36.62,-37.5,-7.62,-4.98
127,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-6.45,-3.81,-48.05,48.34,-75.88,76.46,37.5,-38.38,-6.45,-3.81
127,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.98,-2.34,-48.93,48.93,-77.64,77.93,38.38,-38.96,-4.98,-2.34
127,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-49.8,49.51,-79.1,79.1,39.26,-39.55,-3.22,-0.59
127,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-50.1,49.8,-79.69,79.39,39.55,-39.84,-1.46,1.17
128 BLT_S_L,10,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-49.8,49.51,-79.39,78.81,39.26,-39.55,0.29,2.93
128 BLT_S_L,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.05,4.69,-49.22,48.63,-78.22,77.34,38.67,-38.67,2.05,4.69
128 BLT_S_L,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,3.52,6.15,-48.63,47.75,-76.76,75.59,38.09,-37.79,3.52,6.15
128 BLT_S_L,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,4.69,7.32,-47.75,46.88,-75,73.54,37.21,-36.91,4.69,7.32
128 BLT_S_L,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.64,9.38,-46.88,48.93,-73.24,77.93,36.33,-38.96,5.57,8.5
128 BLT_S_L,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-2.64,12.6,-46.29,53.91,-72.07,87.6,35.74,-43.95,6.15,9.38
128 BLT_S_L,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-5.27,14.06,-46,55.96,-71.48,91.99,35.45,-46,6.45,9.96
129,10,-80.86,81.15,-68.26,67.97,-14.65,14.36,-58.89,58.59,-7.91,15.53,-49.51,42.19,-73.24,83.2,33.4,-50.98,0.88,12.6
129,20,-85.25,76.76,-68.26,67.97,-14.65,14.36,-62.11,61.82,-4.1,11.43,-50.98,30.76,-73.83,69.14,32.81,-48.63,-1.17,10.55
129,30,-89.65,72.36,-68.26,67.97,-14.65,14.36,-63.28,62.99,-2.64,9.08,-51.27,25.78,-75,62.4,33.4,-46.88,-2.64,9.08
129,40,-93.46,68.55,-68.26,67.97,-14.65,14.36,-63.28,62.99,-3.81,7.91,-51.56,27.54,-76.46,65.62,34.57,-48.05,-3.81,7.91
129,50,-96.68,65.33,-68.26,67.97,-14.65,14.36,-63.28,62.99,-5.57,6.74,-52.44,30.47,-77.05,69.14,34.57,-48.93,-5.57,6.74
129,60,-99.02,62.99,-68.26,67.97,-14.65,14.36,-63.28,62.99,-7.62,5.57,-53.03,33.98,-76.76,72.66,33.69,-48.93,-7.62,5.57
129,70,-100.78,61.23,-68.26,67.97,-14.65,14.36,-63.28,62.99,-9.96,4.39,-53.61,37.21,-75.29,75,31.64,-48.05,-9.96,4.39
130 BLT_S_R,10,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-49.8,49.51,-79.1,79.1,39.26,-39.55,-3.22,-0.59
130 BLT_S_R,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.98,-2.34,-48.93,48.93,-77.64,77.93,38.38,-38.96,-4.98,-2.34
130 BLT_S_R,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-6.45,-3.81,-48.05,48.34,-75.88,76.46,37.5,-38.38,-6.45,-3.81
130 BLT_S_R,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-7.62,-4.98,-47.17,47.46,-73.83,74.71,36.62,-37.5,-7.62,-4.98
130 BLT_S_R,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-9.67,-2.93,-49.22,46.58,-78.22,72.95,38.67,-36.62,-8.79,-5.86
130 BLT_S_R,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-12.89,2.34,-54.2,46,-87.89,71.78,43.65,-36.04,-9.67,-6.45
130 BLT_S_R,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-14.36,4.98,-56.25,45.7,-92.29,71.19,45.7,-35.74,-10.25,-6.74
131,10,-81.74,80.27,-68.26,67.97,-14.65,14.36,-49.8,49.51,-13.77,4.1,-46,48.93,-85.84,72.07,49.8,-33.4,-10.84,-4.69
131,20,-77.34,84.67,-68.26,67.97,-14.65,14.36,-46.58,46.29,-9.96,-2.64,-36.62,50.39,-74.12,72.36,47.17,-32.23,-8.79,-5.57
131,30,-72.95,89.06,-68.26,67.97,-14.65,14.36,-45.12,45.12,-7.62,-4.98,-32.23,51.27,-68.26,73.83,45.7,-32.81,-7.62,-4.98
131,40,-69.14,92.87,-68.26,67.97,-14.65,14.36,-45.12,45.12,-6.45,-3.81,-33.11,52.15,-70.31,75.88,47.17,-33.69,-6.45,-3.81
131,50,-65.92,96.09,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.98,-2.34,-35.16,53.61,-72.95,77.05,47.75,-33.4,-4.98,-2.34
131,60,-63.57,98.44,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-37.79,55.37,-75.59,77.64,47.46,-32.23,-3.22,-0.59
131,70,-61.82,100.2,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-40.43,56.84,-77.34,77.05,46.58,-30.18,-1.46,1.17
132 BLT_M_L,10,-62.11,99.9,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-43.95,59.47,-77.93,75.29,45.12,-27.54,0.29,2.93
132 BLT_M_L,20,-61.23,100.78,-68.26,67.97,-14.65,14.36,-45.12,45.12,1.76,4.39,-45.12,59.47,-77.34,72.95,43.36,-24.9,1.76,4.39
132 BLT_M_L,30,-61.52,100.49,-68.26,67.97,-14.65,14.36,-45.7,45.41,2.05,6.45,-46,59.77,-76.17,72.95,41.6,-24.61,3.22,6.15
132 BLT_M_L,40,-62.7,99.32,-68.26,67.97,-14.65,14.36,-46.88,46.58,0,9.67,-46.58,61.23,-75,77.64,39.55,-28.12,3.81,8.2
132 BLT_M_L,50,-65.04,96.97,-68.26,67.97,-14.65,14.36,-48.93,48.63,-3.52,12.89,-47.17,61.52,-73.54,84.08,37.79,-34.28,4.1,10.25
132 BLT_M_L,60,-67.97,94.04,-68.26,67.97,-14.65,14.36,-51.56,51.27,-6.74,15.53,-47.75,59.47,-72.95,89.06,36.33,-41.02,3.81,12.01
132 BLT_M_L,70,-71.48,90.53,-68.26,67.97,-14.65,14.36,-54.2,53.91,-8.79,16.7,-48.63,54.79,-72.66,90.53,35.45,-47.17,2.93,12.6
133,10,-75.59,86.43,-68.26,67.97,-14.65,14.36,-57.13,56.84,-9.08,16.11,-49.51,48.05,-73.24,87.6,35.16,-51.27,1.46,12.3
133,20,-79.98,82.03,-68.26,67.97,-14.65,14.36,-59.47,59.18,-7.62,13.77,-50.39,40.72,-74.41,81.45,35.16,-52.44,0,11.13
133,30,-84.67,77.34,-68.26,67.97,-14.65,14.36,-61.52,61.23,-5.86,10.84,-51.56,34.57,-75.59,74.12,35.16,-51.27,-1.76,9.38
133,40,-88.77,73.24,-68.26,67.97,-14.65,14.36,-62.7,62.4,-4.98,8.2,-52.73,31.05,-76.46,69.14,34.86,-49.51,-3.81,7.91
133,50,-92.87,69.14,-68.26,67.97,-14.65,14.36,-63.28,62.99,-5.86,6.45,-53.61,31.93,-77.05,69.43,34.57,-48.93,-5.86,6.45
133,60,-96.09,65.92,-68.26,67.97,-14.65,14.36,-63.28,62.99,-7.91,5.57,-54.49,35.45,-76.76,72.66,33.69,-48.93,-7.91,5.57
133,70,-98.73,63.28,-68.26,67.97,-14.65,14.36,-63.28,62.99,-9.96,4.39,-55.08,38.67,-75.29,75,31.64,-48.05,-9.96,4.39
134 BLT_M_R,10,-100.49,61.52,-68.26,67.97,-14.65,14.36,-63.28,62.99,-12.01,3.52,-54.79,41.6,-72.95,76.46,29.3,-46.29,-12.01,3.52
134 BLT_M_R,20,-101.37,60.64,-68.26,67.97,-14.65,14.36,-63.28,62.99,-13.77,2.34,-53.91,43.65,-69.73,76.76,26.95,-44.53,-13.77,2.34
134 BLT_M_R,30,-101.07,60.94,-68.26,67.97,-14.65,14.36,-62.7,62.4,-15.53,2.34,-53.91,45.12,-69.43,76.17,26.66,-42.77,-15.23,1.17
134 BLT_M_R,40,-99.9,62.11,-68.26,67.97,-14.65,14.36,-61.52,61.23,-16.99,4.1,-55.66,46.29,-74.41,75.29,30.18,-40.43,-15.53,0
134 BLT_M_R,50,-97.56,64.45,-68.26,67.97,-14.65,14.36,-59.47,59.18,-18.16,6.74,-57.42,47.17,-81.74,74.12,35.74,-38.38,-15.53,-1.17
134 BLT_M_R,60,-94.63,67.38,-68.26,67.97,-14.65,14.36,-57.13,56.84,-18.16,8.5,-57.42,47.75,-87.89,72.95,41.89,-36.91,-14.36,-2.34
134 BLT_M_R,70,-91.11,70.9,-68.26,67.97,-14.65,14.36,-54.2,53.91,-16.99,8.5,-55.08,48.34,-90.82,72.36,46.88,-35.74,-12.89,-3.22
135,10,-87.01,75,-68.26,67.97,-14.65,14.36,-51.56,51.27,-14.94,6.74,-50.39,48.93,-89.36,72.66,50.1,-35.16,-11.13,-3.81
135,20,-82.62,79.39,-68.26,67.97,-14.65,14.36,-48.93,48.63,-12.01,3.52,-44.82,50.1,-84.38,73.24,50.98,-34.86,-9.38,-4.1
135,30,-77.93,84.08,-68.26,67.97,-14.65,14.36,-46.88,46.58,-9.08,0,-39.55,51.56,-77.93,74.71,49.8,-34.57,-7.91,-4.1
135,40,-73.83,88.18,-68.26,67.97,-14.65,14.36,-45.7,45.41,-6.74,-2.34,-36.33,53.32,-73.24,75.88,48.34,-34.28,-6.15,-3.52
135,50,-69.73,92.29,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.69,-2.05,-36.62,55.08,-73.24,77.05,47.75,-33.4,-4.69,-2.05
135,60,-66.5,95.51,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-39.26,56.84,-75.59,77.64,47.75,-32.23,-3.22,-0.59
135,70,-63.87,98.14,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-41.89,58.3,-77.34,77.05,46.58,-30.18,-1.46,1.17
136 BLT_E_L,10,-61.23,100.78,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-42.48,57.71,-77.93,75.29,45.12,-27.54,0.29,2.93
136 BLT_E_L,20,-61.82,100.2,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.05,4.69,-43.65,58.01,-77.34,72.66,43.36,-24.9,2.05,4.69
136 BLT_E_L,30,-62.99,99.02,-68.26,67.97,-14.65,14.36,-45.12,45.12,3.52,6.15,-43.95,57.42,-76.17,70.02,41.89,-22.85,3.52,6.15
136 BLT_E_L,40,-65.33,96.68,-68.26,67.97,-14.65,14.36,-45.12,45.12,4.69,7.32,-43.07,55.96,-74.12,67.97,41.02,-21.97,4.69,7.32
136 BLT_E_L,50,-68.55,93.46,-68.26,67.97,-14.65,14.36,-46.58,46.29,2.34,9.96,-42.77,57.13,-72.66,73.83,39.84,-26.66,5.27,9.08
136 BLT_E_L,60,-72.36,89.65,-68.26,67.97,-14.65,14.36,-49.8,49.51,-3.81,14.65,-44.53,58.3,-72.36,85.55,37.79,-37.5,4.98,11.43
136 BLT_E_L,70,-76.46,85.55,-68.26,67.97,-14.65,14.36,-54.2,53.91,-8.5,17.29,-47.17,53.03,-72.66,90.23,35.45,-47.17,3.22,13.18
137,10,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-2.64,12.6,-46.29,53.91,-72.07,87.6,35.74,-43.95,6.15,9.38
137,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.64,9.38,-46.88,48.93,-73.24,77.93,36.33,-38.96,5.57,8.5
137,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,4.69,7.32,-47.75,46.88,-75,73.54,37.21,-36.91,4.69,7.32
137,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,3.52,6.15,-48.63,47.75,-76.76,75.59,38.09,-37.79,3.52,6.15
137,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.05,4.69,-49.22,48.63,-78.22,77.34,38.67,-38.67,2.05,4.69
137,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-49.8,49.51,-79.39,78.81,39.26,-39.55,0.29,2.93
137,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-50.1,49.8,-79.69,79.39,39.55,-39.84,-1.46,1.17
138 BLT_E_R,10,-101.37,60.64,-68.26,67.97,-14.65,14.36,-63.28,62.99,-12.01,3.22,-53.32,40.14,-72.95,76.46,29.3,-46.29,-12.01,3.22
138 BLT_E_R,20,-100.78,61.23,-68.26,67.97,-14.65,14.36,-63.28,62.99,-14.06,2.05,-52.44,42.19,-69.43,76.76,26.95,-44.53,-14.06,2.05
138 BLT_E_R,30,-99.61,62.4,-68.26,67.97,-14.65,14.36,-63.28,62.99,-15.53,0.88,-50.68,43.07,-65.92,76.17,24.9,-43.07,-15.53,0.88
138 BLT_E_R,40,-97.27,64.75,-68.26,67.97,-14.65,14.36,-63.28,62.99,-16.41,-0.29,-48.63,43.07,-62.7,74.71,23.73,-41.89,-16.41,-0.29
138 BLT_E_R,50,-94.04,67.97,-68.26,67.97,-14.65,14.36,-62.11,61.82,-17.58,1.46,-50.68,43.07,-69.43,73.54,28.71,-40.72,-16.7,-1.46
138 BLT_E_R,60,-90.23,71.78,-68.26,67.97,-14.65,14.36,-58.89,58.59,-18.75,6.45,-54.49,44.53,-83.5,72.95,38.67,-38.38,-15.53,-2.34
138 BLT_E_R,70,-86.13,75.88,-68.26,67.97,-14.65,14.36,-54.2,53.91,-17.58,8.2,-53.32,46.88,-90.53,72.36,46.88,-35.74,-13.48,-3.52
139,10,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-12.89,2.34,-54.2,46,-87.89,71.78,43.65,-36.04,-9.67,-6.45
139,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-9.67,-2.93,-49.22,46.58,-78.22,72.95,38.67,-36.62,-8.79,-5.86
139,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-7.62,-4.98,-47.17,47.46,-73.83,74.71,36.62,-37.5,-7.62,-4.98
139,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-6.45,-3.81,-48.05,48.34,-75.88,76.46,37.5,-38.38,-6.45,-3.81
139,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.98,-2.34,-48.93,48.93,-77.64,77.93,38.38,-38.96,-4.98,-2.34
139,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-49.8,49.51,-79.1,79.1,39.26,-39.55,-3.22,-0.59
139,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-50.1,49.8,-79.69,79.39,39.55,-39.84,-1.46,1.17
140 BRT_S_L,10,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-49.8,49.51,-79.39,78.81,39.26,-39.55,0.29,2.93
140 BRT_S_L,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.05,4.69,-49.22,48.63,-78.22,77.34,38.67,-38.67,2.05,4.69
140 BRT_S_L,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,3.52,6.15,-48.63,47.75,-76.76,75.59,38.09,-37.79,3.52,6.15
140 BRT_S_L,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,4.69,7.32,-47.75,46.88,-75,73.54,37.21,-36.91,4.69,7.32
140 BRT_S_L,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.64,9.38,-46.88,48.93,-73.24,77.93,36.33,-38.96,5.57,8.5
140 BRT_S_L,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-2.64,12.6,-46.29,53.91,-72.07,87.6,35.74,-43.95,6.15,9.38
140 BRT_S_L,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-5.27,14.06,-46,55.96,-71.48,91.99,35.45,-46,6.45,9.96
141,10,-80.86,81.15,-68.26,67.97,-14.65,14.36,-49.8,49.51,-4.39,13.48,-49.22,45.7,-72.36,85.55,33.11,-50.1,4.39,10.55
141,20,-85.25,76.76,-68.26,67.97,-14.65,14.36,-46.58,46.29,2.34,9.67,-50.68,36.33,-72.66,73.83,31.93,-47.46,5.27,8.5
141,30,-89.65,72.36,-68.26,67.97,-14.65,14.36,-45.12,45.12,4.69,7.32,-51.56,31.93,-74.12,67.97,32.52,-46,4.69,7.32
141,40,-93.46,68.55,-68.26,67.97,-14.65,14.36,-45.12,45.12,3.52,6.15,-52.44,32.81,-76.17,70.02,33.4,-47.46,3.52,6.15
141,50,-96.68,65.33,-68.26,67.97,-14.65,14.36,-45.12,45.12,2.05,4.69,-53.91,34.86,-77.34,72.66,33.11,-48.05,2.05,4.69
141,60,-99.02,62.99,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-55.66,37.5,-77.93,75.29,31.93,-47.75,0.29,2.93
141,70,-100.78,61.23,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-57.13,40.14,-77.34,77.05,29.88,-46.88,-1.46,1.17
142 BRT_S_R,10,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-49.8,49.51,-79.1,79.1,39.26,-39.55,-3.22,-0.59
142 BRT_S_R,20,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.98,-2.34,-48.93,48.93,-77.64,77.93,38.38,-38.96,-4.98,-2.34
142 BRT_S_R,30,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-6.45,-3.81,-48.05,48.34,-75.88,76.46,37.5,-38.38,-6.45,-3.81
142 BRT_S_R,40,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-7.62,-4.98,-47.17,47.46,-73.83,74.71,36.62,-37.5,-7.62,-4.98
142 BRT_S_R,50,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-9.67,-2.93,-49.22,46.58,-78.22,72.95,38.67,-36.62,-8.79,-5.86
142 BRT_S_R,60,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-12.89,2.34,-54.2,46,-87.89,71.78,43.65,-36.04,-9.67,-6.45
142 BRT_S_R,70,-81.15,80.86,-68.26,67.97,-14.65,14.36,-45.12,45.12,-14.36,4.98,-56.25,45.7,-92.29,71.19,45.7,-35.74,-10.25,-6.74
143,10,-81.74,80.27,-68.26,67.97,-14.65,14.36,-58.89,58.59,-15.82,7.62,-42.48,49.22,-83.5,72.95,50.68,-33.69,-12.89,-1.17
143,20,-77.34,84.67,-68.26,67.97,-14.65,14.36,-62.11,61.82,-11.72,3.81,-31.05,50.68,-69.43,73.54,48.34,-33.11,-10.84,0.88
143,30,-72.95,89.06,-68.26,67.97,-14.65,14.36,-63.28,62.99,-9.38,2.34,-26.07,50.98,-62.7,74.71,46.58,-33.69,-9.38,2.34
143,40,-69.14,92.87,-68.26,67.97,-14.65,14.36,-63.28,62.99,-8.2,3.52,-27.83,51.27,-65.92,76.17,47.75,-34.86,-8.2,3.52
143,50,-65.92,96.09,-68.26,67.97,-14.65,14.36,-63.28,62.99,-7.03,5.27,-30.76,52.15,-69.43,76.76,48.63,-34.86,-7.03,5.27
143,60,-63.57,98.44,-68.26,67.97,-14.65,14.36,-63.28,62.99,-5.86,7.32,-34.28,52.73,-72.95,76.46,48.63,-33.98,-5.86,7.32
143,70,-61.82,100.2,-68.26,67.97,-14.65,14.36,-63.28,62.99,-4.69,9.67,-37.5,53.32,-75.29,75,47.75,-31.93,-4.69,9.67
144 BRT_M_L,10,-62.11,99.9,-68.26,67.97,-14.65,14.36,-63.28,62.99,-3.81,11.72,-41.89,54.49,-76.76,72.66,46,-29.59,-3.81,11.72
144 BRT_M_L,20,-61.23,100.78,-68.26,67.97,-14.65,14.36,-63.28,62.99,-2.64,13.48,-43.95,53.61,-77.05,69.43,44.24,-27.25,-2.64,13.48
144 BRT_M_L,30,-61.52,100.49,-68.26,67.97,-14.65,14.36,-62.7,62.4,-2.64,15.23,-45.41,53.61,-76.46,69.14,42.48,-26.95,-1.46,14.94
144 BRT_M_L,40,-62.7,99.32,-68.26,67.97,-14.65,14.36,-61.52,61.23,-4.39,16.7,-46.58,55.37,-75.59,74.12,40.14,-30.47,-0.29,15.23
144 BRT_M_L,50,-65.04,96.97,-68.26,67.97,-14.65,14.36,-59.47,59.18,-7.03,17.87,-47.46,57.13,-74.41,81.45,38.09,-36.04,0.88,15.23
144 BRT_M_L,60,-67.97,94.04,-68.26,67.97,-14.65,14.36,-57.13,56.84,-8.79,17.87,-48.05,57.13,-73.24,87.6,36.62,-42.19,2.05,14.06
144 BRT_M_L,70,-71.48,90.53,-68.26,67.97,-14.65,14.36,-54.2,53.91,-8.79,16.7,-48.63,54.79,-72.66,90.53,35.45,-47.17,2.93,12.6
145,10,-75.59,86.43,-68.26,67.97,-14.65,14.36,-51.56,51.27,-7.03,14.65,-49.22,50.1,-72.95,89.06,34.86,-50.39,3.52,10.84
145,20,-79.98,82.03,-68.26,67.97,-14.65,14.36,-48.93,48.63,-3.81,11.72,-50.39,44.53,-73.54,84.08,34.57,-51.27,3.81,9.08
145,30,-84.67,77.34,-68.26,67.97,-14.65,14.36,-46.88,46.58,-0.29,8.79,-51.86,39.26,-75,77.64,34.28,-50.1,3.81,7.62
145,40,-88.77,73.24,-68.26,67.97,-14.65,14.36,-45.7,45.41,2.05,6.45,-53.61,36.04,-76.17,72.95,33.98,-48.63,3.22,5.86
145,50,-92.87,69.14,-68.26,67.97,-14.65,14.36,-45.12,45.12,1.76,4.39,-55.37,36.33,-77.34,72.95,33.11,-48.05,1.76,4.39
145,60,-96.09,65.92,-68.26,67.97,-14.65,14.36,-45.12,45.12,0.29,2.93,-57.13,38.96,-77.93,75.29,31.93,-48.05,0.29,2.93
145,70,-98.73,63.28,-68.26,67.97,-14.65,14.36,-45.12,45.12,-1.46,1.17,-58.59,41.6,-77.34,77.05,29.88,-46.88,-1.46,1.17
146 BRT_M_R,10,-100.49,61.52,-68.26,67.97,-14.65,14.36,-45.12,45.12,-3.22,-0.59,-59.77,43.65,-75.59,77.64,27.25,-45.41,-3.22,-0.59
146 BRT_M_R,20,-101.37,60.64,-68.26,67.97,-14.65,14.36,-45.12,45.12,-4.69,-2.05,-59.77,44.82,-73.24,77.05,24.61,-43.65,-4.69,-2.05
146 BRT_M_R,30,-101.07,60.94,-68.26,67.97,-14.65,14.36,-45.7,45.41,-6.74,-2.34,-60.06,45.7,-73.24,75.88,24.32,-41.89,-6.45,-3.52
146 BRT_M_R,40,-99.9,62.11,-68.26,67.97,-14.65,14.36,-46.88,46.58,-9.96,-0.29,-61.52,46.29,-77.93,74.71,27.83,-39.84,-8.5,-4.1
146 BRT_M_R,50,-97.56,64.45,-68.26,67.97,-14.65,14.36,-48.93,48.63,-13.18,3.22,-61.82,46.88,-84.38,73.24,33.98,-38.09,-10.55,-4.39
146 BRT_M_R,60,-94.63,67.38,-68.26,67.97,-14.65,14.36,-51.56,51.27,-15.82,6.45,-59.77,47.46,-89.36,72.66,40.72,-36.62,-12.3,-4.1
146 BRT_M_R,70,-91.11,70.9,-68.26,67.97,-14.65,14.36,-54.2,53.91,-16.99,8.5,-55.08,48.34,-90.82,72.36,46.88,-35.74,-12.89,-3.22
147,10,-87.01,75,-68.26,67.97,-14.65,14.36,-57.13,56.84,-16.41,8.79,-48.34,49.22,-87.89,72.95,50.98,-35.45,-12.6,-1.76
147,20,-82.62,79.39,-68.26,67.97,-14.65,14.36,-59.47,59.18,-14.06,7.32,-41.02,50.1,-81.74,74.12,52.15,-35.45,-11.43,-0.29
147,30,-77.93,84.08,-68.26,67.97,-14.65,14.36,-61.52,61.23,-11.13,5.57,-34.86,51.27,-74.41,75.29,50.98,-35.45,-9.67,1.46
